gtp_ligand_id,target_uniprot,gtp_ligand_name,gtp_target_name,pdsp_ligand_names,pdsp_unigene_symbols,ligand_match_method,ki_count,ki_median,ki_min,ki_max,pKi_median,pKi_min,pKi_max
5263,Q9H2G2,ruboxistaurin,STE20 like kinase,LY-333531,SLK,CAS,1,940.0,940.0,940.0,6.026872146400301,6.026872146400301,6.026872146400301
5263,Q9HAZ1,ruboxistaurin,CDC like kinase 4,LY-333531,CLK4,CAS,1,8300.0,8300.0,8300.0,5.080921907623926,5.080921907623926,5.080921907623926
5263,Q9HBH9,ruboxistaurin,MAPK interacting serine/threonine kinase 2,LY-333531,MKNK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9HCP0,ruboxistaurin,casein kinase 1 gamma 1,LY-333531,CSNK1G1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9NQU5,ruboxistaurin,p21 (RAC1) activated kinase 6,LY-333531,PAK6,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9NRP7,ruboxistaurin,serine/threonine kinase 36,LY-333531,STK36,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9NSY1,ruboxistaurin,BMP2 inducible kinase,LY-333531,BMP2K,CAS,1,2500.0,2500.0,2500.0,5.6020599913279625,5.6020599913279625,5.6020599913279625
5263,Q9P1W9,ruboxistaurin,"Pim-2 proto-oncogene, serine/threonine kinase",LY-333531,PIM2,CAS,1,130.0,130.0,130.0,6.886056647693163,6.886056647693163,6.886056647693163
5263,Q9UEE5,ruboxistaurin,serine/threonine kinase 17a,LY-333531,STK17a,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9UF33,ruboxistaurin,EPH receptor A6,LY-333531,EPHA6,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9UIK4,ruboxistaurin,death associated protein kinase 2,LY-333531,DAPK2,CAS,1,2600.0,2600.0,2600.0,5.585026652029182,5.585026652029182,5.585026652029182
5263,Q9UQB9,ruboxistaurin,aurora kinase C,LY-333531,AURKC,CAS,1,3000.0,3000.0,3000.0,5.522878745280337,5.522878745280337,5.522878745280337
5263,Q9UQM7,ruboxistaurin,calcium/calmodulin-dependent protein kinase II alpha subunit,LY-333531,CAMK2A,CAS,1,9600.0,9600.0,9600.0,5.017728766960431,5.017728766960431,5.017728766960431
5263,Q9Y2H1,ruboxistaurin,Serine/threonine kinase 38 like,LY-333531,STK38L,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5263,Q9Y4K4,ruboxistaurin,mitogen-activated protein kinase kinase kinase kinase 5,LY-333531,MAP4K5,CAS,1,8400.0,8400.0,8400.0,5.075720713938118,5.075720713938118,5.075720713938118
5263,Q9Y6R4,ruboxistaurin,mitogen-activated protein kinase kinase kinase 4,LY-333531,MAP3K4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O14976,SB203580,cyclin G associated kinase,SB203580,GAK,CAS,1,39.0,39.0,39.0,7.4089353929735005,7.4089353929735005,7.4089353929735005
5269,O43293,SB203580,death associated protein kinase 3,SB203580,DAPK3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O43353,SB203580,receptor interacting serine/threonine kinase 2,SB203580,RIPK2,CAS,1,2100.0,2100.0,2100.0,5.6777807052660805,5.6777807052660805,5.6777807052660805
5269,O60674,SB203580,Janus kinase 2,SB203580,JAK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O75582,SB203580,ribosomal protein S6 kinase A5,SB203580,RPS6KA5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O75716,SB203580,serine/threonine kinase 16,SB203580,STK16,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O75914,SB203580,p21 (RAC1) activated kinase 3,SB203580,PAK3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O94768,SB203580,serine/threonine kinase 17b,SB203580,STK17b,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O94804,SB203580,serine/threonine kinase 10,SB203580,STK10,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,O96013,SB203580,p21 (RAC1) activated kinase 4,SB203580,PAK4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P00519,SB203580,"ABL proto-oncogene 1, non-receptor tyrosine kinase",SB203580,ABL1,CAS,7,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P00533,SB203580,epidermal growth factor receptor,SB203580,EGFR,CAS,1,2900.0,2900.0,2900.0,5.537602002101044,5.537602002101044,5.537602002101044
5269,P04626,SB203580,erb-b2 receptor tyrosine kinase 2,SB203580,ERBB2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P04629,SB203580,neurotrophic receptor tyrosine kinase 1,SB203580,NTRK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P06213,SB203580,Insulin receptor,SB203580,INSR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P06239,SB203580,"LCK proto-oncogene, Src family tyrosine kinase",SB203580,LCK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P06241,SB203580,"FYN proto-oncogene, Src family tyrosine kinase",SB203580,FYN,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P07947,SB203580,"YES proto-oncogene 1, Src family tyrosine kinase",SB203580,YES1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P07948,SB203580,"LYN proto-oncogene, Src family tyrosine kinase",SB203580,LYN,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P08631,SB203580,"HCK proto-oncogene, Src family tyrosine kinase",SB203580,HCK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P09619,SB203580,platelet derived growth factor receptor beta,SB203580,PDGFRB,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P09769,SB203580,"FGR proto-oncogene, Src family tyrosine kinase",SB203580,FGR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P10721,SB203580,"KIT proto-oncogene, receptor tyrosine kinase",SB203580,KIT,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P11309,SB203580,"Pim-1 proto-oncogene, serine/threonine kinase",SB203580,PIM1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P11362,SB203580,fibroblast growth factor receptor 1,SB203580,FGFR1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P12931,SB203580,"SRC proto-oncogene, non-receptor tyrosine kinase",SB203580,SRC,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P15735,SB203580,phosphorylase kinase catalytic subunit gamma 2,SB203580,PHKG2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P16591,SB203580,FER tyrosine kinase,SB203580,FER,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P17612,SB203580,"protein kinase, cAMP-dependent, catalytic, alpha subunit",SB203580,PRKACA,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P21802,SB203580,fibroblast growth factor receptor 2,SB203580,FGFR2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P22607,SB203580,fibroblast growth factor receptor 3,SB203580,FGFR3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P23458,SB203580,Janus kinase 1,SB203580,JAK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P24941,SB203580,cyclin dependent kinase 2,SB203580,CDK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P29317,SB203580,EPH receptor A2,SB203580,EPHA2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P29320,SB203580,EPH receptor A3,SB203580,EPHA3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P29322,SB203580,EPH receptor A8,SB203580,EPHA8,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P33981,SB203580,TTK protein kinase,SB203580,TTK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P35916,SB203580,fms related receptor tyrosine kinase 4,SB203580,FLT4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P35968,SB203580,kinase insert domain receptor,SB203580,KDR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P36888,SB203580,fms related receptor tyrosine kinase 3,SB203580,FLT3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P41240,SB203580,C-terminal Src kinase,SB203580,CSK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P42684,SB203580,"ABL proto-oncogene 2, non-receptor tyrosine kinase",SB203580,ABL2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P42685,SB203580,fyn related Src family tyrosine kinase,SB203580,FRK,CAS,1,4400.0,4400.0,4400.0,5.356547323513812,5.356547323513812,5.356547323513812
5269,P43405,SB203580,spleen associated tyrosine kinase,SB203580,SYK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P45983,SB203580,mitogen-activated protein kinase 8,SB203580,MAPK8,CAS,1,1200.0,1200.0,1200.0,5.920818753952375,5.920818753952375,5.920818753952375
5269,P45984,SB203580,mitogen-activated protein kinase 9,SB203580,MAPK9,CAS,1,95.0,95.0,95.0,7.022276394711152,7.022276394711152,7.022276394711152
5269,P49674,SB203580,casein kinase 1 epsilon,SB203580,CSNK1E,CAS,1,220.0,220.0,220.0,6.657577319177793,6.657577319177793,6.657577319177793
5269,P49759,SB203580,CDC like kinase 1,SB203580,CLK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P49760,SB203580,CDC like kinase 2,SB203580,CLK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P49761,SB203580,CDC like kinase 3,SB203580,CLK3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P51812,SB203580,ribosomal protein S6 kinase A3,SB203580,RPS6KA3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P51813,SB203580,BMX non-receptor tyrosine kinase,SB203580,BMX,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P51955,SB203580,NIMA related kinase 2,SB203580,NEK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P53667,SB203580,LIM domain kinase 1,SB203580,LIMK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P53778,SB203580,mitogen-activated protein kinase 12,SB203580,MAPK12,CAS,1,1700.0,1700.0,1700.0,5.769551078621726,5.769551078621726,5.769551078621726
5269,P53779,SB203580,mitogen-activated protein kinase 10,SB203580,MAPK10,CAS,1,45.0,45.0,45.0,7.346787486224656,7.346787486224656,7.346787486224656
5269,P54756,SB203580,EPH receptor A5,SB203580,EPHA5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P54760,SB203580,EPH receptor B4,SB203580,EPHB4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P54762,SB203580,EPH receptor B1,SB203580,EPHB1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P54764,SB203580,EPH receptor A4,SB203580,EPHA4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,P78368,SB203580,casein kinase 1 gamma 2,SB203580,CSNK1G2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q00535,SB203580,cyclin dependent kinase 5,SB203580,CDK5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q02763,SB203580,TEK receptor tyrosine kinase,SB203580,TEK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q05397,SB203580,protein tyrosine kinase 2,SB203580,PTK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q06187,SB203580,Bruton tyrosine kinase,SB203580,BTK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13043,SB203580,serine/threonine kinase 4,SB203580,STK4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13131,SB203580,protein kinase AMP-activated catalytic subunit alpha 1,SB203580,PRKAA1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13153,SB203580,p21 (RAC1) activated kinase 1,SB203580,PAK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13554,SB203580,calcium/calmodulin-dependent protein kinase II beta subunit,SB203580,CAMK2B,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13555,SB203580,calcium/calmodulin-dependent protein kinase II gamma subunit,SB203580,CAMK2G,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13557,SB203580,calcium/calmodulin-dependent protein kinase II delta subunit,SB203580,CAMK2D,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q13882,SB203580,protein tyrosine kinase 6,SB203580,PTK6,CAS,1,9000.0,9000.0,9000.0,5.045757490560675,5.045757490560675,5.045757490560675
5269,Q14012,SB203580,calcium/calmodulin dependent protein kinase I,SB203580,CAMK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q15349,SB203580,ribosomal protein S6 kinase A2,SB203580,RPS6KA2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q15375,SB203580,EPH receptor A7,SB203580,EPHA7,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q15759,SB203580,mitogen-activated protein kinase 11,SB203580,MAPK11,CAS,1,250.0,250.0,250.0,6.6020599913279625,6.6020599913279625,6.6020599913279625
5269,Q16539,SB203580,mitogen-activated protein kinase 14,SB203580,MAPK14,CAS,1,17.0,17.0,17.0,7.769551078621726,7.769551078621726,7.769551078621726
5269,Q16816,SB203580,phosphorylase kinase catalytic subunit gamma 1,SB203580,PHKG1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q2M2I8,SB203580,AP2 associated kinase 1,SB203580,AAK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q7KZI7,SB203580,microtubule affinity regulating kinase 2,SB203580,MARK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q8IU85,SB203580,calcium/calmodulin dependent protein kinase ID,SB203580,CAMK1D,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q8N5S9,SB203580,calcium/calmodulin dependent protein kinase kinase 1,SB203580,CAMKK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q8TD19,SB203580,NIMA related kinase 9,SB203580,NEK9,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q96NX5,SB203580,calcium/calmodulin dependent protein kinase IG,SB203580,CAMK1G,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q96RR4,SB203580,calcium/calmodulin dependent protein kinase kinase 2,SB203580,CAMKK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q99640,SB203580,"protein kinase, membrane associated tyrosine/threonine 1",SB203580,PKMYT1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q99683,SB203580,mitogen-activated protein kinase kinase kinase 5,SB203580,MAP3K5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9H1R3,SB203580,myosin light chain kinase 2,SB203580,MYLK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9H2G2,SB203580,STE20 like kinase,SB203580,SLK,CAS,1,4600.0,4600.0,4600.0,5.337242168318426,5.337242168318426,5.337242168318426
5269,Q9HAZ1,SB203580,CDC like kinase 4,SB203580,CLK4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9HBH9,SB203580,MAPK interacting serine/threonine kinase 2,SB203580,MKNK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9HCP0,SB203580,casein kinase 1 gamma 1,SB203580,CSNK1G1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9NQU5,SB203580,p21 (RAC1) activated kinase 6,SB203580,PAK6,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9NRP7,SB203580,serine/threonine kinase 36,SB203580,STK36,CAS,1,860.0,860.0,860.0,6.065501548756432,6.065501548756432,6.065501548756432
5269,Q9NSY1,SB203580,BMP2 inducible kinase,SB203580,BMP2K,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9P1W9,SB203580,"Pim-2 proto-oncogene, serine/threonine kinase",SB203580,PIM2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9UEE5,SB203580,serine/threonine kinase 17a,SB203580,STK17a,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9UF33,SB203580,EPH receptor A6,SB203580,EPHA6,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9UIK4,SB203580,death associated protein kinase 2,SB203580,DAPK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9UQB9,SB203580,aurora kinase C,SB203580,AURKC,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9UQM7,SB203580,calcium/calmodulin-dependent protein kinase II alpha subunit,SB203580,CAMK2A,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9Y2H1,SB203580,Serine/threonine kinase 38 like,SB203580,STK38L,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9Y4K4,SB203580,mitogen-activated protein kinase kinase kinase kinase 5,SB203580,MAP4K5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5269,Q9Y6R4,SB203580,mitogen-activated protein kinase kinase kinase 4,SB203580,MAP3K4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,O14976,SP600125,cyclin G associated kinase,SP600125,GAK,CAS,1,38.0,38.0,38.0,7.42021640338319,7.42021640338319,7.42021640338319
5273,O43293,SP600125,death associated protein kinase 3,SP600125,DAPK3,CAS,1,410.0,410.0,410.0,6.3872161432802645,6.3872161432802645,6.3872161432802645
5273,O43353,SP600125,receptor interacting serine/threonine kinase 2,SP600125,RIPK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,O60674,SP600125,Janus kinase 2,SP600125,JAK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,O75582,SP600125,ribosomal protein S6 kinase A5,SP600125,RPS6KA5,CAS,1,1700.0,1700.0,1700.0,5.769551078621726,5.769551078621726,5.769551078621726
5273,O75716,SP600125,serine/threonine kinase 16,SP600125,STK16,CAS,1,510.0,510.0,510.0,6.292429823902063,6.292429823902063,6.292429823902063
5273,O75914,SP600125,p21 (RAC1) activated kinase 3,SP600125,PAK3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,O94768,SP600125,serine/threonine kinase 17b,SP600125,STK17b,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,O94804,SP600125,serine/threonine kinase 10,SP600125,STK10,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,O96013,SP600125,p21 (RAC1) activated kinase 4,SP600125,PAK4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P00519,SP600125,"ABL proto-oncogene 1, non-receptor tyrosine kinase",SP600125,ABL1,CAS,7,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P00533,SP600125,epidermal growth factor receptor,SP600125,EGFR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P04626,SP600125,erb-b2 receptor tyrosine kinase 2,SP600125,ERBB2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P04629,SP600125,neurotrophic receptor tyrosine kinase 1,SP600125,NTRK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P06213,SP600125,Insulin receptor,SP600125,INSR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P06239,SP600125,"LCK proto-oncogene, Src family tyrosine kinase",SP600125,LCK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P06241,SP600125,"FYN proto-oncogene, Src family tyrosine kinase",SP600125,FYN,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P07947,SP600125,"YES proto-oncogene 1, Src family tyrosine kinase",SP600125,YES1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P07948,SP600125,"LYN proto-oncogene, Src family tyrosine kinase",SP600125,LYN,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P08631,SP600125,"HCK proto-oncogene, Src family tyrosine kinase",SP600125,HCK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P09619,SP600125,platelet derived growth factor receptor beta,SP600125,PDGFRB,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P09769,SP600125,"FGR proto-oncogene, Src family tyrosine kinase",SP600125,FGR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P10721,SP600125,"KIT proto-oncogene, receptor tyrosine kinase",SP600125,KIT,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P11309,SP600125,"Pim-1 proto-oncogene, serine/threonine kinase",SP600125,PIM1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P11362,SP600125,fibroblast growth factor receptor 1,SP600125,FGFR1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P12931,SP600125,"SRC proto-oncogene, non-receptor tyrosine kinase",SP600125,SRC,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P15735,SP600125,phosphorylase kinase catalytic subunit gamma 2,SP600125,PHKG2,CAS,1,480.0,480.0,480.0,6.318758762624412,6.318758762624412,6.318758762624412
5273,P16591,SP600125,FER tyrosine kinase,SP600125,FER,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P17612,SP600125,"protein kinase, cAMP-dependent, catalytic, alpha subunit",SP600125,PRKACA,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P21802,SP600125,fibroblast growth factor receptor 2,SP600125,FGFR2,CAS,1,1900.0,1900.0,1900.0,5.721246399047171,5.721246399047171,5.721246399047171
5273,P22607,SP600125,fibroblast growth factor receptor 3,SP600125,FGFR3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P23458,SP600125,Janus kinase 1,SP600125,JAK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P24941,SP600125,cyclin dependent kinase 2,SP600125,CDK2,CAS,1,3200.0,3200.0,3200.0,5.494850021680094,5.494850021680094,5.494850021680094
5273,P29317,SP600125,EPH receptor A2,SP600125,EPHA2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P29320,SP600125,EPH receptor A3,SP600125,EPHA3,CAS,1,4000.0,4000.0,4000.0,5.3979400086720375,5.3979400086720375,5.3979400086720375
5273,P29322,SP600125,EPH receptor A8,SP600125,EPHA8,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P33981,SP600125,TTK protein kinase,SP600125,TTK,CAS,1,98.0,98.0,98.0,7.008773924307505,7.008773924307505,7.008773924307505
5273,P35916,SP600125,fms related receptor tyrosine kinase 4,SP600125,FLT4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P35968,SP600125,kinase insert domain receptor,SP600125,KDR,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P36888,SP600125,fms related receptor tyrosine kinase 3,SP600125,FLT3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P41240,SP600125,C-terminal Src kinase,SP600125,CSK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P42684,SP600125,"ABL proto-oncogene 2, non-receptor tyrosine kinase",SP600125,ABL2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P42685,SP600125,fyn related Src family tyrosine kinase,SP600125,FRK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P43405,SP600125,spleen associated tyrosine kinase,SP600125,SYK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P45983,SP600125,mitogen-activated protein kinase 8,SP600125,MAPK8,CAS,1,100.0,100.0,100.0,7.0,7.0,7.0
5273,P45984,SP600125,mitogen-activated protein kinase 9,SP600125,MAPK9,CAS,1,84.0,84.0,84.0,7.075720713938118,7.075720713938118,7.075720713938118
5273,P49674,SP600125,casein kinase 1 epsilon,SP600125,CSNK1E,CAS,1,3100.0,3100.0,3100.0,5.508638306165727,5.508638306165727,5.508638306165727
5273,P49759,SP600125,CDC like kinase 1,SP600125,CLK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P49760,SP600125,CDC like kinase 2,SP600125,CLK2,CAS,1,300.0,300.0,300.0,6.522878745280337,6.522878745280337,6.522878745280337
5273,P49761,SP600125,CDC like kinase 3,SP600125,CLK3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P51812,SP600125,ribosomal protein S6 kinase A3,SP600125,RPS6KA3,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P51813,SP600125,BMX non-receptor tyrosine kinase,SP600125,BMX,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P51955,SP600125,NIMA related kinase 2,SP600125,NEK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P53667,SP600125,LIM domain kinase 1,SP600125,LIMK1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P53778,SP600125,mitogen-activated protein kinase 12,SP600125,MAPK12,CAS,1,2400.0,2400.0,2400.0,5.619788758288394,5.619788758288394,5.619788758288394
5273,P53779,SP600125,mitogen-activated protein kinase 10,SP600125,MAPK10,CAS,1,22.0,22.0,22.0,7.657577319177793,7.657577319177793,7.657577319177793
5273,P54756,SP600125,EPH receptor A5,SP600125,EPHA5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P54760,SP600125,EPH receptor B4,SP600125,EPHB4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P54762,SP600125,EPH receptor B1,SP600125,EPHB1,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P54764,SP600125,EPH receptor A4,SP600125,EPHA4,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,P78368,SP600125,casein kinase 1 gamma 2,SP600125,CSNK1G2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,Q00535,SP600125,cyclin dependent kinase 5,SP600125,CDK5,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,Q02763,SP600125,TEK receptor tyrosine kinase,SP600125,TEK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,Q05397,SP600125,protein tyrosine kinase 2,SP600125,PTK2,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
5273,Q06187,SP600125,Bruton tyrosine kinase,SP600125,BTK,CAS,1,10000.0,10000.0,10000.0,5.0,5.0,5.0
